ID,Item,Damage_Rate,Cost,Company_Info,Report_Date,Completion_Date,Repair_Days
EST_02190,달리기,3,3034000,태영건설,2021-05-14,2021-08-21,99
EST_02191,등받이없는벤치,3,441000,동화시설관리,2021-05-14,2021-06-21,38
EST_02192,보차도경계석,1,34000,신세계테크,2021-05-14,2021-05-31,17
EST_02193,미끄럼틀,1,1132000,신세계시설관리,2021-05-14,2021-07-10,57
EST_02194,등받이있는벤치,3,593000,미래안전,2021-05-15,2021-06-29,45
EST_02195,등받이있는벤치,1,117000,미래토목,2021-05-15,2021-05-30,15
EST_02196,농구대,1,236000,제일시설관리,2021-05-16,2021-06-17,32
EST_02197,점자블록,2,46000,신세계시스템,2021-05-16,2021-06-03,18
EST_02198,그네,1,296000,미래안전,2021-05-16,2021-07-04,49
EST_02199,트랜치,2,94000,우신시설관리,2021-05-17,2021-06-05,19
EST_02200,보호시설물볼라드,2,121000,신세계안전,2021-05-17,2021-06-10,24
EST_02201,맨홀,2,530000,중앙건설,2021-05-17,2021-06-24,38
EST_02202,트랜치,3,201000,제일테크,2021-05-18,2021-06-13,26
EST_02203,보차도경계석,3,141000,중앙토목,2021-05-18,2021-06-30,43
EST_02204,등받이없는벤치,1,104000,신세계건설,2021-05-18,2021-06-01,14
EST_02205,농구대,2,711000,현대시스템,2021-05-19,2021-07-05,47
EST_02206,보호시설물무단횡단방지시설,3,445000,한성시설관리,2021-05-19,2021-07-15,57
EST_02207,달리기,1,504000,우신조경,2021-05-19,2021-06-24,36
EST_02208,트랜치,1,51000,대명산업,2021-05-19,2021-05-30,11
EST_02209,미끄럼틀,3,4441000,태영건설,2021-05-19,2021-09-30,134
EST_02210,축구골대,1,990000,신세계안전,2021-05-20,2021-06-27,38
EST_02211,보호시설물무단횡단방지시설,3,425000,신세계안전,2021-05-20,2021-08-09,81
EST_02212,축구골대,1,1000000,현대건설,2021-05-20,2021-06-19,30
EST_02213,보호시설물무단횡단방지시설,1,111000,미래토목,2021-05-20,2021-06-12,23
EST_02214,미끄럼틀,2,2564000,미래시설관리,2021-05-20,2021-08-09,81
EST_02215,보차도경계석,3,104000,신세계테크,2021-05-20,2021-07-12,53
EST_02216,보호시설물볼라드,3,273000,동화토목,2021-05-20,2021-07-20,61
EST_02217,보호펜스,3,175000,동화시설관리,2021-05-20,2021-07-25,66
EST_02218,보호펜스,1,42000,대명건설,2021-05-21,2021-06-11,21
EST_02219,보차도경계석,1,20000,한성시설관리,2021-05-21,2021-06-06,16
EST_02220,달리기,1,484000,신세계시설관리,2021-05-21,2021-06-22,32
EST_02221,보호펜스,2,87000,미래토목,2021-05-21,2021-07-02,42
EST_02222,트랜치,2,108000,대명안전,2021-05-21,2021-06-08,18
EST_02223,축구골대,1,462000,대명건설,2021-05-22,2021-06-26,35
EST_02224,보호시설물무단횡단방지시설,1,108000,미래시설관리,2021-05-22,2021-06-16,25
EST_02225,보호시설물무단횡단방지시설,3,549000,국토개발,2021-05-23,2021-08-08,77
EST_02226,맨홀,3,819000,한성산업,2021-05-24,2021-08-12,80
EST_02227,보차도경계석,3,127000,에코시설,2021-05-24,2021-07-18,55
EST_02228,농구대,2,697000,태영안전,2021-05-24,2021-07-06,43
EST_02229,보차도경계석,3,135000,동화조경,2021-05-24,2021-07-12,49
EST_02230,보도블록,3,54000,제일테크,2021-05-25,2021-06-23,29
EST_02231,보차도경계석,1,30000,동화시설관리,2021-05-25,2021-06-10,16
EST_02232,보호시설물볼라드,1,36000,미래시스템,2021-05-25,2021-06-12,18
EST_02233,보호펜스,2,92000,미래토목,2021-05-25,2021-07-08,44
EST_02234,미끄럼틀,1,1228000,우신산업,2021-05-26,2021-07-15,50
EST_02235,가로수보호덮개,3,325000,동화시스템,2021-05-26,2021-06-29,34
EST_02236,보호펜스,2,108000,대명건설,2021-05-26,2021-07-09,44
EST_02237,맨홀,1,209000,대명안전,2021-05-27,2021-06-19,23
EST_02238,보호펜스,3,151000,우신테크,2021-05-27,2021-07-27,61
EST_02239,등받이없는벤치,1,93000,대명산업,2021-05-28,2021-06-12,15
EST_02240,보호시설물볼라드,3,233000,제일산업,2021-05-28,2021-07-11,44
EST_02241,보도블록,3,54000,미래시스템,2021-05-28,2021-06-27,30
EST_02242,그네,3,1850000,신세계토목,2021-05-28,2021-11-08,164
EST_02243,맨홀,3,892000,미래시스템,2021-05-29,2021-08-08,71
EST_02244,달리기,3,2063000,현대건설,2021-05-29,2021-08-12,75
EST_02245,트랜치,2,115000,중앙건설,2021-05-29,2021-06-13,15
EST_02246,등받이있는벤치,2,297000,우신테크,2021-05-29,2021-06-27,29
EST_02247,보호시설물무단횡단방지시설,2,184000,우신산업,2021-05-29,2021-07-09,41
EST_02248,맨홀,3,798000,중앙테크,2021-05-29,2021-08-03,66
EST_02249,보호시설물무단횡단방지시설,3,494000,현대시스템,2021-05-30,2021-08-05,67
EST_02250,미끄럼틀,1,1010000,대명건설,2021-05-30,2021-07-27,58
EST_02251,등받이있는벤치,1,200000,대명건설,2021-05-30,2021-06-13,14
EST_02252,보호펜스,2,120000,중앙건설,2021-05-30,2021-07-02,33
EST_02253,보호펜스,1,35000,신세계시스템,2021-05-30,2021-06-22,23
EST_02254,농구대,3,1444000,에코시설,2021-05-30,2021-08-06,68
EST_02255,그네,2,1276000,동화시스템,2021-05-30,2021-08-07,69
EST_02256,미끄럼틀,2,1683000,대명테크,2021-05-30,2021-08-31,93
EST_02257,보호시설물볼라드,1,70000,대명테크,2021-05-30,2021-06-13,14
EST_02258,보도블록,1,7000,국토개발,2021-05-30,2021-06-10,11
EST_02259,등받이있는벤치,2,445000,대명테크,2021-05-31,2021-06-22,22
EST_02260,보호시설물볼라드,1,46000,한성건설,2021-05-31,2021-06-15,15
EST_02261,축구골대,2,1842000,한성건설,2021-05-31,2021-08-02,63
EST_02262,보도블록,3,66000,한성안전,2021-05-31,2021-07-02,32
EST_02263,등받이없는벤치,2,237000,동화조경,2021-06-01,2021-06-28,27
EST_02264,농구대,1,415000,중앙토목,2021-06-02,2021-07-02,30
EST_02265,보호시설물무단횡단방지시설,3,370000,대명산업,2021-06-02,2021-08-24,83
EST_02266,보도블록,1,7000,대명산업,2021-06-03,2021-06-14,11
EST_02267,축구골대,3,3378000,대명테크,2021-06-03,2021-09-29,118
EST_02268,농구대,2,1150000,동화시스템,2021-06-03,2021-07-21,48
EST_02269,맨홀,2,399000,한성토목,2021-06-03,2021-07-10,37
EST_02270,보호시설물볼라드,2,108000,대명시설관리,2021-06-04,2021-07-03,29
EST_02271,보호시설물무단횡단방지시설,2,289000,그린플레이,2021-06-04,2021-07-13,39
EST_02272,농구대,2,868000,한성시설관리,2021-06-05,2021-07-25,50
EST_02273,보도블록,3,50000,신세계안전,2021-06-05,2021-07-14,39
EST_02274,보도블록,3,42000,우신산업,2021-06-05,2021-07-11,36
EST_02275,그네,3,2381000,중앙토목,2021-06-05,2021-10-21,138
EST_02276,보호시설물무단횡단방지시설,1,118000,한성토목,2021-06-05,2021-06-27,22
EST_02277,보차도경계석,1,28000,중앙안전,2021-06-05,2021-06-21,16
EST_02278,보호시설물볼라드,1,59000,태영건설,2021-06-06,2021-06-20,14
EST_02279,가로수보호덮개,2,170000,현대시스템,2021-06-06,2021-06-25,19
EST_02280,가로수보호덮개,3,476000,에코시설,2021-06-06,2021-07-05,29
EST_02281,미끄럼틀,1,1028000,동화토목,2021-06-06,2021-08-01,56
EST_02282,맨홀,2,406000,미래시스템,2021-06-06,2021-07-17,41
EST_02283,가로수보호덮개,2,150000,대명시설관리,2021-06-07,2021-06-26,19
EST_02284,가로수보호덮개,2,211000,태영안전,2021-06-07,2021-06-28,21
EST_02285,보호시설물볼라드,2,123000,우신테크,2021-06-07,2021-07-05,28
EST_02286,달리기,3,2046000,신세계건설,2021-06-07,2021-09-08,93
EST_02287,가로수보호덮개,1,103000,대명건설,2021-06-08,2021-06-18,10
EST_02288,보도블록,1,14000,우신조경,2021-06-08,2021-06-18,10
EST_02289,그네,3,1792000,중앙산업,2021-06-08,2021-12-18,193
EST_02290,맨홀,3,1144000,대명안전,2021-06-08,2021-08-02,55
EST_02291,축구골대,1,500000,신세계토목,2021-06-09,2021-07-09,30
EST_02292,축구골대,2,1844000,대명시설관리,2021-06-09,2021-08-07,59
EST_02293,보차도경계석,3,162000,제일산업,2021-06-09,2021-07-17,38
EST_02294,보차도경계석,3,163000,제일산업,2021-06-09,2021-08-08,60
EST_02295,그네,2,1174000,신세계시설관리,2021-06-09,2021-08-24,76
EST_02296,보호펜스,3,171000,대명건설,2021-06-10,2021-08-30,81
EST_02297,보차도경계석,1,23000,신세계조경,2021-06-10,2021-06-25,15
EST_02298,가로수보호덮개,3,469000,동화테크,2021-06-10,2021-07-22,42
EST_02299,점자블록,3,62000,한성산업,2021-06-11,2021-07-07,26
EST_02300,등받이있는벤치,1,178000,신세계건설,2021-06-11,2021-06-27,16
EST_02301,미끄럼틀,1,1124000,신세계테크,2021-06-11,2021-08-02,52
EST_02302,맨홀,2,486000,대명건설,2021-06-11,2021-07-17,36
EST_02303,보호시설물무단횡단방지시설,2,260000,우신조경,2021-06-11,2021-07-24,43
EST_02304,보차도경계석,2,62000,제일토목,2021-06-12,2021-07-10,28
EST_02305,가로수보호덮개,1,71000,한성안전,2021-06-12,2021-06-22,10
EST_02306,그네,2,1314000,한성안전,2021-06-12,2021-08-24,73
EST_02307,축구골대,1,694000,제일토목,2021-06-12,2021-07-15,33
EST_02308,보도블록,1,13000,태영테크,2021-06-13,2021-06-23,10
EST_02309,보차도경계석,1,34000,미래안전,2021-06-13,2021-06-28,15
EST_02310,축구골대,3,2879000,한성산업,2021-06-13,2021-09-17,96
EST_02311,점자블록,3,94000,태영건설,2021-06-14,2021-07-26,42
EST_02312,보도블록,3,61000,제일안전,2021-06-14,2021-07-22,38
EST_02313,보도블록,1,14000,우신산업,2021-06-15,2021-06-27,12
EST_02314,등받이없는벤치,2,279000,태영안전,2021-06-15,2021-07-15,30
EST_02315,보호펜스,1,25000,제일시설관리,2021-06-15,2021-07-06,21
EST_02316,등받이없는벤치,2,244000,제일토목,2021-06-15,2021-07-10,25
EST_02317,달리기,3,2298000,미래토목,2021-06-15,2021-09-22,99
EST_02318,등받이있는벤치,2,327000,한성건설,2021-06-15,2021-07-13,28
EST_02319,점자블록,3,69000,동화시설관리,2021-06-15,2021-07-17,32
EST_02320,달리기,2,1168000,신세계토목,2021-06-16,2021-08-12,57
EST_02321,농구대,3,1517000,그린플레이,2021-06-16,2021-09-11,87
EST_02322,등받이있는벤치,2,407000,한성시설관리,2021-06-16,2021-07-07,21
EST_02323,달리기,2,1693000,중앙안전,2021-06-16,2021-07-31,45
EST_02324,농구대,1,455000,중앙테크,2021-06-17,2021-07-12,25
EST_02325,트랜치,3,180000,우신조경,2021-06-17,2021-07-31,44
EST_02326,점자블록,3,72000,한성건설,2021-06-17,2021-07-17,30
EST_02327,보호시설물무단횡단방지시설,3,532000,제일토목,2021-06-17,2021-08-30,74
EST_02328,보호펜스,1,26000,동화조경,2021-06-18,2021-07-13,25
EST_02329,등받이없는벤치,2,281000,신세계조경,2021-06-18,2021-07-15,27
EST_02330,보호펜스,2,100000,현대시스템,2021-06-18,2021-07-21,33
EST_02331,보도블록,2,32000,한성시설관리,2021-06-18,2021-07-06,18
EST_02332,등받이없는벤치,2,209000,한성안전,2021-06-18,2021-07-15,27
EST_02333,보호펜스,3,164000,대명건설,2021-06-18,2021-09-04,78
EST_02334,보호시설물볼라드,2,137000,한성건설,2021-06-18,2021-07-14,26
EST_02335,보도블록,2,26000,동화시스템,2021-06-18,2021-07-05,17
EST_02336,점자블록,3,89000,중앙안전,2021-06-19,2021-07-26,37
EST_02337,등받이없는벤치,2,265000,국토개발,2021-06-19,2021-07-18,29
EST_02338,가로수보호덮개,3,448000,대명시설관리,2021-06-19,2021-07-27,38
EST_02339,점자블록,3,96000,동화시스템,2021-06-19,2021-07-28,39
EST_02340,미끄럼틀,3,4788000,미래시스템,2021-06-20,2022-01-06,200
EST_02341,보호펜스,2,114000,중앙산업,2021-06-20,2021-07-25,35
EST_02342,축구골대,3,3187000,태영건설,2021-06-20,2021-10-07,109
EST_02343,보호시설물볼라드,3,259000,한성시설관리,2021-06-20,2021-08-17,58
EST_02344,보차도경계석,3,110000,에코시설,2021-06-21,2021-07-27,36
EST_02345,보호시설물볼라드,1,52000,대명시설관리,2021-06-21,2021-07-06,15
EST_02346,미끄럼틀,1,1203000,신세계시스템,2021-06-21,2021-08-17,57
EST_02347,그네,3,1789000,도시정비단,2021-06-21,2021-10-23,124
EST_02348,보차도경계석,1,37000,우신시설관리,2021-06-23,2021-07-11,18
EST_02349,맨홀,1,128000,중앙산업,2021-06-23,2021-07-17,24
EST_02350,달리기,3,2241000,미래시스템,2021-06-23,2021-10-01,100
EST_02351,등받이없는벤치,3,595000,대명테크,2021-06-23,2021-08-22,60
EST_02352,보호시설물무단횡단방지시설,3,397000,미래안전,2021-06-23,2021-08-29,67
EST_02353,그네,3,1853000,대명테크,2021-06-23,2021-11-19,149
EST_02354,달리기,2,1372000,미래토목,2021-06-23,2021-08-10,48
EST_02355,축구골대,1,491000,제일시설관리,2021-06-24,2021-07-28,34
EST_02356,보도블록,3,64000,대명테크,2021-06-24,2021-07-20,26
EST_02357,그네,3,2239000,미래시스템,2021-06-24,2021-11-09,138
EST_02358,보차도경계석,2,66000,우신테크,2021-06-24,2021-07-19,25
EST_02359,축구골대,2,1609000,동화시설관리,2021-06-24,2021-08-13,50
EST_02360,점자블록,3,88000,우신시설관리,2021-06-24,2021-07-19,25
EST_02361,보도블록,2,22000,신세계조경,2021-06-24,2021-07-15,21
EST_02362,보호펜스,1,39000,제일테크,2021-06-25,2021-07-22,27
EST_02363,등받이없는벤치,2,304000,그린플레이,2021-06-25,2021-07-19,24
EST_02364,그네,3,2240000,동화시설관리,2021-06-25,2021-12-03,161
EST_02365,점자블록,2,37000,신세계시설관리,2021-06-25,2021-07-16,21
EST_02366,보도블록,2,21000,중앙산업,2021-06-25,2021-07-16,21
EST_02367,보도블록,3,51000,미래토목,2021-06-25,2021-08-01,37
EST_02368,보호펜스,3,177000,동화조경,2021-06-26,2021-09-17,83
EST_02369,보호펜스,1,43000,한성건설,2021-06-26,2021-07-17,21
EST_02370,보도블록,3,49000,그린플레이,2021-06-26,2021-07-24,28
EST_02371,보호시설물볼라드,2,145000,제일테크,2021-06-26,2021-07-23,27
EST_02372,그네,3,2216000,우신시설관리,2021-06-26,2021-12-16,173
EST_02373,점자블록,3,81000,한성시설관리,2021-06-26,2021-07-26,30
EST_02374,보도블록,3,55000,제일시설관리,2021-06-27,2021-07-22,25
EST_02375,가로수보호덮개,1,91000,신세계조경,2021-06-27,2021-07-08,11
EST_02376,트랜치,1,58000,태영건설,2021-06-27,2021-07-07,10
EST_02377,미끄럼틀,1,627000,미래안전,2021-06-28,2021-08-19,52
EST_02378,달리기,1,731000,태영건설,2021-06-28,2021-08-04,37
EST_02379,보도블록,1,8000,중앙건설,2021-06-28,2021-07-10,12
EST_02380,그네,3,2626000,제일테크,2021-06-29,2021-10-29,122
EST_02381,트랜치,1,53000,대명산업,2021-06-29,2021-07-10,11
EST_02382,등받이있는벤치,2,399000,태영테크,2021-06-29,2021-07-20,21
EST_02383,등받이있는벤치,3,717000,제일시설관리,2021-06-29,2021-08-19,51
EST_02384,보호시설물볼라드,2,132000,신세계안전,2021-06-29,2021-07-25,26
EST_02385,농구대,2,927000,한성건설,2021-06-29,2021-08-21,53
EST_02386,점자블록,2,35000,동화테크,2021-06-29,2021-07-16,17
EST_02387,보도블록,1,12000,중앙건설,2021-06-30,2021-07-10,10
EST_02388,달리기,2,1597000,미래시설관리,2021-06-30,2021-08-31,62
EST_02389,농구대,3,1743000,신세계조경,2021-06-30,2021-10-05,97
EST_02390,점자블록,3,80000,도시정비단,2021-06-30,2021-08-08,39
EST_02391,등받이없는벤치,1,98000,우신시설관리,2021-06-30,2021-07-14,14
EST_02392,농구대,1,255000,중앙산업,2021-06-30,2021-07-28,28
EST_02393,점자블록,1,17000,한성건설,2021-06-30,2021-07-10,10
EST_02394,축구골대,2,1410000,미래토목,2021-07-01,2021-08-19,49
EST_02395,그네,1,352000,중앙토목,2021-07-01,2021-08-21,51
EST_02396,그네,3,2391000,국토개발,2021-07-01,2021-12-01,153
EST_02397,맨홀,2,519000,중앙테크,2021-07-01,2021-08-09,39
EST_02398,트랜치,2,116000,제일토목,2021-07-02,2021-07-20,18
EST_02399,가로수보호덮개,1,53000,미래시설관리,2021-07-02,2021-07-13,11
EST_02400,농구대,3,1552000,대명시설관리,2021-07-02,2021-09-17,77
EST_02401,달리기,1,513000,현대시스템,2021-07-02,2021-08-03,32
EST_02402,점자블록,3,87000,그린플레이,2021-07-02,2021-08-05,34
EST_02403,등받이없는벤치,1,74000,한성건설,2021-07-02,2021-07-19,17
EST_02404,등받이있는벤치,2,431000,우신조경,2021-07-03,2021-07-29,26
EST_02405,등받이없는벤치,1,139000,신세계시스템,2021-07-03,2021-07-20,17
EST_02406,농구대,2,893000,현대건설,2021-07-03,2021-08-19,47
EST_02407,달리기,3,2774000,동화토목,2021-07-03,2021-10-29,118
EST_02408,점자블록,1,22000,신세계건설,2021-07-03,2021-07-14,11
EST_02409,트랜치,2,87000,신세계안전,2021-07-03,2021-07-24,21
EST_02410,농구대,2,698000,중앙테크,2021-07-03,2021-08-26,54
EST_02411,등받이없는벤치,2,249000,국토개발,2021-07-03,2021-07-28,25
EST_02412,보도블록,2,31000,동화테크,2021-07-04,2021-07-24,20
EST_02413,맨홀,1,165000,태영안전,2021-07-04,2021-07-28,24
EST_02414,점자블록,1,11000,그린플레이,2021-07-04,2021-07-15,11
EST_02415,점자블록,1,19000,중앙안전,2021-07-04,2021-07-14,10
EST_02416,등받이있는벤치,3,590000,신세계건설,2021-07-05,2021-08-25,51
EST_02417,미끄럼틀,1,862000,그린플레이,2021-07-05,2021-08-27,53
EST_02418,등받이있는벤치,2,427000,제일시설관리,2021-07-05,2021-07-27,22
EST_02419,축구골대,2,1600000,한성토목,2021-07-06,2021-09-03,59
EST_02420,보호시설물무단횡단방지시설,3,486000,우신시설관리,2021-07-06,2021-09-29,85
EST_02421,보호펜스,3,174000,대명테크,2021-07-06,2021-09-01,57
EST_02422,보차도경계석,1,36000,대명산업,2021-07-06,2021-07-20,14
EST_02423,그네,1,501000,대명테크,2021-07-06,2021-08-23,48
EST_02424,보차도경계석,2,68000,우신테크,2021-07-07,2021-07-30,23
EST_02425,등받이있는벤치,2,362000,대명안전,2021-07-07,2021-08-02,26
EST_02426,그네,1,315000,대명산업,2021-07-07,2021-08-24,48
EST_02427,보도블록,2,22000,우신테크,2021-07-07,2021-07-25,18
EST_02428,등받이없는벤치,3,427000,에코시설,2021-07-07,2021-08-15,39
EST_02429,축구골대,2,1988000,제일토목,2021-07-07,2021-09-05,60
EST_02430,가로수보호덮개,3,342000,대명시설관리,2021-07-07,2021-08-02,26
EST_02431,보호시설물볼라드,1,55000,미래시스템,2021-07-08,2021-07-22,14
EST_02432,점자블록,3,83000,중앙안전,2021-07-09,2021-08-20,42
EST_02433,보호펜스,3,180000,신세계조경,2021-07-09,2021-09-16,69
EST_02434,그네,2,1027000,한성시설관리,2021-07-09,2021-09-27,80
EST_02435,맨홀,3,928000,우신산업,2021-07-10,2021-10-07,89
EST_02436,보호시설물무단횡단방지시설,3,378000,한성시설관리,2021-07-10,2021-09-03,55
EST_02437,트랜치,1,59000,대명시설관리,2021-07-10,2021-07-22,12
EST_02438,등받이없는벤치,2,278000,중앙테크,2021-07-10,2021-08-06,27
EST_02439,달리기,3,2350000,동화테크,2021-07-10,2021-10-23,105
EST_02440,축구골대,2,2035000,대명안전,2021-07-10,2021-09-10,62
EST_02441,보차도경계석,3,134000,동화조경,2021-07-11,2021-08-22,42
